ObjectClass,Name,whenCreated,whenChanged,DistinguishedName
"top, dMD",Schema,1/28/2024 10:47:23 PM,2/14/2024 10:48:16 PM,
"top, attributeSchema",FRS-Extensions,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Resultant-PSO,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-QueryLanguage,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Public-Key-Policy,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Reconnection-Action,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Fault-Condition,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Password-Settings-Precedence,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-ScopeGuid,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Purported-Search,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Broken-Connection-Action,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Category-Registration,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",MSMQ-Settings,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-File-Filter,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Max-Values,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-SourceOrganization,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Pwd-History-Length,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Connect-Client-Drives,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Flags,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Members-For-Az-Role,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-stringDefault,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Pwd-Last-Set,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Connect-Printer-Drives,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Certification-Authority,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",MSMQ-Site-Link,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Level-Limit,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Members-For-Az-Role-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-stringValidValues,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Pwd-Properties,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Default-To-Main-Printer,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Member-Reference,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-NC-Type,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-TargetClass,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Quality-Of-Service,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Work-Directory,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Class-Registration,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTDS-Connection,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Organization,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Member-Reference-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Non-Members,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-TargetNameSpace,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Query-Filter,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Initial-Program,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Partner-Auth-Level,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Non-Members-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-TargetObject,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Query-Policy-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Endpoint-Data,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTDS-DSA,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Primary-Member,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Phonetic-First-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-TargetPath,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Query-Policy-Object,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Endpoint-Type,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Class-Store,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTDS-DSA-RO,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Replica-Set-GUID,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Phonetic-Last-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-TargetType,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",QueryPoint,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Endpoint-Plugin,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",DMD,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Replica-Set-Type,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Phonetic-Department,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Mscope-Id,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Range-Lower,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Primary-Desktop,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Com-Connection-Point,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTDS-Service,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, subSchema",Aggregate,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Root-Path,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Phonetic-Company-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Msi-File-List,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Range-Upper,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Secondary-Desktops,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",SubSchema,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Root-Security,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Phonetic-Display-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Msi-Script,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",RDN,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Primary-Desktop-BL,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Computer,11/10/2017 7:25:45 PM,2/14/2024 10:48:16 PM,
"top, classSchema",NTDS-Site-Settings,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Account-Expires,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Service-Command,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-HAB-Seniority-Index,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Msi-Script-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",RDN-Att-ID,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Secondary-Desktop-BL,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Attribute-Schema,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Service-Command-Status,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Promotion-Settings,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Msi-Script-Path,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Registered-Address,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-Property01,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Configuration,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTFRS-Member,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Account-Name-History,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Staging-Path,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-SiteName,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Msi-Script-Size,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Remote-Server-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-Property02,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Aggregate-Token-Rate-Per-User,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Time-Last-Command,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Supported-Encryption-Types,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Authenticate,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Remote-Source,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-ExpireDate,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Connection-Point,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTFRS-Replica-Set,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Allocable-RSVP-Bandwidth,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Time-Last-Config-Change,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Trust-Forest-Trust-Info,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Base-Priority,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Remote-Source-Type,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-ExpireDate2,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Contact,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Cache-Timeout,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Update-Timeout,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Tombstone-Quota-Factor,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Computer-Type,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Remote-Storage-GUID,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-ExpireDate3,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Person,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTFRS-Settings,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Direction,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Version,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Top-Quota-Usage,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Computer-Type-Ex,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Repl-Property-Meta-Data,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-ExpireDate4,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-DSBM-DeadTime,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Version-GUID,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-DS-Machine-Account-Quota,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Cost,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Repl-Topology-Stay-Of-Execution,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-LicenseVersion,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTFRS-Subscriber,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-DSBM-Priority,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FRS-Working-Path,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Object-Reference,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-CSP-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Repl-UpToDate-Vector,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-LicenseVersion2,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-DSBM-Refresh,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",FSMO-Role-Owner,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Object-Reference-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Dependent-Client-Service,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Replica-Source,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-LicenseVersion3,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Control-Access-Right,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",NTFRS-Subscriptions,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Enable-ACS-Service,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Garbage-Coll-Period,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Operations-For-Az-Role,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Dependent-Client-Services,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Reports,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-LicenseVersion4,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Enable-RSVP-Accounting,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Generated-Connection,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Operations-For-Az-Role-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Digests,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Repl-Interval,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-ManagingLS,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Country,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Organizational-Person,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Enable-RSVP-Message-Logging,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Generation-Qualifier,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Operations-For-Az-Task,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Digests-Mig,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Reps-From,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-ManagingLS2,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Event-Log-Level,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Given-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Operations-For-Az-Task-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Ds-Service,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Reps-To,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-ManagingLS3,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",CRL-Distribution-Point,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Organizational-Role,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Identity-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Global-Address-List,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Other-Settings,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Ds-Services,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Required-Categories,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TS-ManagingLS4,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-Aggregate-Peak-Rate-Per-User,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Governs-ID,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Principal-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Encrypt-Key,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Retired-Repl-DSA-Signatures,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TSLS-Property01,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Cross-Ref,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Organizational-Unit,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-Duration-Per-Flow,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",GP-Link,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Quota-Amount,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Foreign,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Token-Groups,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-TSLS-Property02,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-No-Of-Account-Files,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",GP-Options,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Quota-Effective,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-In-Routing-Servers,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Token-Groups-Global-And-Universal,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DFSR-DisablePacketPrivacy,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Cross-Ref-Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Package-Registration,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-No-Of-Log-Files,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",GPC-File-Sys-Path,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Quota-Trustee,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Interval1,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Token-Groups-No-GC-Acceptable,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DFSR-DefaultCompressionExclusionFilter,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-Peak-Bandwidth,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",GPC-Functionality-Version,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Quota-Used,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Interval2,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Revision,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DFSR-OnDemandExclusionFileFilter,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Device,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-Peak-Bandwidth-Per-Flow,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",GPC-Machine-Extension-Names,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-NC-Repl-Cursors,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Journal,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Rid,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DFSR-OnDemandExclusionDirectoryFilter,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Physical-Location,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-Size-Of-RSVP-Account-File,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",GPC-User-Extension-Names,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-NC-Repl-Inbound-Neighbors,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Journal-Quota,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",RID-Allocation-Pool,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DFSR-Options2,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Dfs-Configuration,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-Size-Of-RSVP-Log-File,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",GPC-WQL-Filter,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-NC-Repl-Outbound-Neighbors,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Label,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",RID-Available-Pool,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DFSR-CommonStagingPath,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",PKI-Certificate-Template,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-Token-Bucket-Per-Flow,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Group-Attributes,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-NC-Replica-Locations,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MSMQ-Label-Ex,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",RID-Manager-Reference,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DFSR-CommonStagingSizeInMb,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",DHCP-Class,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ACS-Max-Token-Rate-Per-Flow,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Group-Membership-SAM,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
